Timestamp,Trial,Adj_Local_Sway_X,Adj_Local_Sway_Z,Local_Sway_Radius,Local_Sway_Jerk,Orb_Event,Reaction_Time,Movement_Time
163.872,3,0.0364,0.0793,0.0872,103.7852,None,0.000,0.000
163.901,3,0.0343,0.0795,0.0866,46.4412,None,0.000,0.000
163.928,3,0.0327,0.0798,0.0862,92.0857,None,0.000,0.000
163.955,3,0.0312,0.0798,0.0857,44.0724,None,0.000,0.000
163.983,3,0.0294,0.0798,0.0850,84.6477,None,0.000,0.000
164.012,3,0.0272,0.0795,0.0840,25.2619,None,0.000,0.000
164.040,3,0.0248,0.0794,0.0832,104.2651,None,0.000,0.000
164.067,3,0.0233,0.0796,0.0829,142.5668,None,0.000,0.000
164.096,3,0.0223,0.0796,0.0826,128.0584,None,0.000,0.000
164.123,3,0.0213,0.0792,0.0821,49.2283,None,0.000,0.000
164.151,3,0.0210,0.0790,0.0818,107.4768,None,0.000,0.000
164.179,3,0.0210,0.0789,0.0817,57.6639,None,0.000,0.000
164.207,3,0.0211,0.0789,0.0816,44.9838,None,0.000,0.000
164.234,3,0.0213,0.0788,0.0816,43.9184,None,0.000,0.000
164.262,3,0.0218,0.0784,0.0814,47.1545,None,0.000,0.000
164.290,3,0.0223,0.0781,0.0813,62.0681,None,0.000,0.000
164.318,3,0.0229,0.0780,0.0813,12.0324,None,0.000,0.000
164.346,3,0.0235,0.0777,0.0812,51.6965,None,0.000,0.000
164.373,3,0.0244,0.0773,0.0810,30.9887,None,0.000,0.000
164.401,3,0.0251,0.0770,0.0810,37.5589,None,0.000,0.000
164.429,3,0.0257,0.0766,0.0808,34.4551,None,0.000,0.000
164.457,3,0.0263,0.0765,0.0809,146.5758,None,0.000,0.000
164.485,3,0.0269,0.0764,0.0810,76.0287,None,0.000,0.000
164.512,3,0.0273,0.0759,0.0807,88.2434,None,0.000,0.000
164.541,3,0.0275,0.0756,0.0804,124.3545,None,0.000,0.000
164.568,3,0.0279,0.0755,0.0805,60.1744,None,0.000,0.000
164.596,3,0.0282,0.0752,0.0803,100.1335,None,0.000,0.000
164.624,3,0.0284,0.0747,0.0799,29.9985,None,0.000,0.000
164.652,3,0.0286,0.0743,0.0796,97.4915,None,0.000,0.000
164.680,3,0.0288,0.0741,0.0795,20.5655,None,0.000,0.000
164.708,3,0.0289,0.0738,0.0792,51.7890,Orb Spawned,0.000,0.000
164.735,3,0.0289,0.0732,0.0787,31.8890,None,0.000,0.000
164.763,3,0.0288,0.0727,0.0782,53.1768,None,0.000,0.000
164.791,3,0.0288,0.0724,0.0779,31.1434,None,0.000,0.000
164.819,3,0.0287,0.0721,0.0776,38.2468,None,0.000,0.000
164.847,3,0.0286,0.0718,0.0773,38.8648,None,0.000,0.000
164.875,3,0.0286,0.0714,0.0769,14.0400,None,0.000,0.000
164.903,3,0.0285,0.0712,0.0767,38.1363,None,0.000,0.000
164.930,3,0.0284,0.0707,0.0762,72.5898,None,0.000,0.000
164.958,3,0.0280,0.0701,0.0755,65.7683,None,0.000,0.000
164.986,3,0.0275,0.0695,0.0748,31.9325,None,0.000,0.000
165.014,3,0.0250,0.0681,0.0725,274.5237,None,0.000,0.000
165.042,3,0.0198,0.0660,0.0689,70.2988,None,0.000,0.000
165.069,3,0.0151,0.0642,0.0659,398.6191,Movement Initiated,0.389,0.000
165.097,3,0.0100,0.0630,0.0638,280.0376,None,0.000,0.000
165.125,3,0.0048,0.0621,0.0623,96.7091,None,0.000,0.000
165.154,3,-0.0006,0.0624,0.0624,232.9128,None,0.000,0.000
165.181,3,-0.0058,0.0632,0.0634,302.4836,None,0.000,0.000
165.209,3,-0.0104,0.0628,0.0636,297.2528,None,0.000,0.000
165.237,3,-0.0144,0.0614,0.0631,92.5352,None,0.000,0.000
165.265,3,-0.0178,0.0607,0.0632,402.9040,None,0.000,0.000
165.292,3,-0.0206,0.0608,0.0642,44.4969,None,0.000,0.000
165.320,3,-0.0231,0.0607,0.0649,326.2383,None,0.000,0.000
165.348,3,-0.0255,0.0598,0.0650,84.0196,Hit,0.000,0.265
165.376,3,-0.0272,0.0595,0.0654,177.4131,None,0.000,0.000
165.404,3,-0.0299,0.0597,0.0668,325.7184,None,0.000,0.000
165.432,3,-0.0317,0.0600,0.0679,464.8604,None,0.000,0.000
165.460,3,-0.0323,0.0595,0.0677,185.2179,None,0.000,0.000
165.487,3,-0.0324,0.0595,0.0678,495.8235,None,0.000,0.000
165.515,3,-0.0325,0.0607,0.0689,111.2865,None,0.000,0.000
165.543,3,-0.0315,0.0620,0.0695,293.0327,None,0.000,0.000
165.571,3,-0.0298,0.0622,0.0689,146.4571,None,0.000,0.000
165.598,3,-0.0271,0.0637,0.0692,398.1984,None,0.000,0.000
165.626,3,-0.0244,0.0654,0.0698,236.3178,None,0.000,0.000
165.654,3,-0.0202,0.0665,0.0695,219.8736,None,0.000,0.000
165.682,3,-0.0157,0.0688,0.0706,306.3725,None,0.000,0.000
165.717,3,-0.0111,0.0711,0.0719,175.5264,None,0.000,0.000
165.738,3,-0.0061,0.0723,0.0725,233.0758,None,0.000,0.000
165.766,3,-0.0011,0.0728,0.0728,53.4208,None,0.000,0.000
165.794,3,0.0037,0.0737,0.0738,205.8386,None,0.000,0.000
165.821,3,0.0079,0.0749,0.0754,202.1131,None,0.000,0.000
165.849,3,0.0122,0.0760,0.0770,290.0549,None,0.000,0.000
165.877,3,0.0157,0.0767,0.0783,149.0740,None,0.000,0.000
165.905,3,0.0191,0.0771,0.0795,231.6956,None,0.000,0.000
165.933,3,0.0223,0.0771,0.0802,112.3488,None,0.000,0.000
165.960,3,0.0249,0.0765,0.0804,32.2283,None,0.000,0.000
165.988,3,0.0264,0.0763,0.0808,258.4204,None,0.000,0.000
166.016,3,0.0277,0.0758,0.0807,316.5198,None,0.000,0.000
166.044,3,0.0288,0.0748,0.0802,30.5064,None,0.000,0.000
166.072,3,0.0295,0.0742,0.0799,242.3425,None,0.000,0.000
166.100,3,0.0300,0.0740,0.0798,106.8589,None,0.000,0.000
166.127,3,0.0302,0.0732,0.0792,157.6572,None,0.000,0.000
166.155,3,0.0301,0.0723,0.0783,67.3128,None,0.000,0.000
166.183,3,0.0304,0.0716,0.0778,108.4358,None,0.000,0.000
166.211,3,0.0306,0.0712,0.0775,64.2746,None,0.000,0.000
166.239,3,0.0309,0.0708,0.0772,93.7268,None,0.000,0.000
166.267,3,0.0312,0.0701,0.0767,78.9911,None,0.000,0.000
166.294,3,0.0314,0.0696,0.0763,105.9149,None,0.000,0.000
166.322,3,0.0316,0.0694,0.0763,42.8489,None,0.000,0.000
166.350,3,0.0318,0.0692,0.0762,65.7749,None,0.000,0.000
166.378,3,0.0319,0.0689,0.0760,37.6383,None,0.000,0.000
166.406,3,0.0320,0.0689,0.0760,97.5368,None,0.000,0.000
166.434,3,0.0321,0.0692,0.0762,43.4316,None,0.000,0.000
166.462,3,0.0321,0.0693,0.0763,65.8964,None,0.000,0.000
166.490,3,0.0320,0.0693,0.0763,19.7828,None,0.000,0.000
166.518,3,0.0319,0.0694,0.0764,67.4076,None,0.000,0.000
166.545,3,0.0317,0.0696,0.0765,29.9740,None,0.000,0.000
166.573,3,0.0316,0.0699,0.0767,18.9283,None,0.000,0.000
166.601,3,0.0314,0.0701,0.0768,55.2941,None,0.000,0.000
166.629,3,0.0313,0.0702,0.0769,9.1472,None,0.000,0.000
166.657,3,0.0312,0.0705,0.0771,99.7238,None,0.000,0.000
166.685,3,0.0312,0.0706,0.0772,84.5240,None,0.000,0.000
166.712,3,0.0312,0.0707,0.0773,41.9028,None,0.000,0.000
166.740,3,0.0311,0.0709,0.0775,103.2593,None,0.000,0.000
166.768,3,0.0312,0.0713,0.0779,40.1162,Orb Spawned,0.000,0.000
166.796,3,0.0312,0.0714,0.0780,92.1657,None,0.000,0.000
166.824,3,0.0311,0.0716,0.0780,67.5269,None,0.000,0.000
166.851,3,0.0310,0.0718,0.0782,21.0940,None,0.000,0.000
166.880,3,0.0309,0.0721,0.0784,25.2835,None,0.000,0.000
166.908,3,0.0307,0.0725,0.0787,27.7310,None,0.000,0.000
166.935,3,0.0306,0.0728,0.0789,73.4729,None,0.000,0.000
166.963,3,0.0306,0.0729,0.0790,11.1087,None,0.000,0.000
166.991,3,0.0304,0.0730,0.0791,108.0177,None,0.000,0.000
167.019,3,0.0300,0.0734,0.0793,27.5792,None,0.000,0.000
167.046,3,0.0290,0.0733,0.0788,200.1647,None,0.000,0.000
167.074,3,0.0270,0.0726,0.0775,80.9837,None,0.000,0.000
167.102,3,0.0244,0.0718,0.0758,141.0710,None,0.000,0.000
167.130,3,0.0218,0.0711,0.0744,153.5658,Movement Initiated,0.376,0.000
167.158,3,0.0185,0.0699,0.0723,164.6885,None,0.000,0.000
167.185,3,0.0152,0.0688,0.0705,150.8008,None,0.000,0.000
167.213,3,0.0116,0.0681,0.0690,74.9988,None,0.000,0.000
167.241,3,0.0076,0.0683,0.0687,111.3512,None,0.000,0.000
167.270,3,0.0037,0.0686,0.0687,287.9228,None,0.000,0.000
167.297,3,0.0004,0.0687,0.0687,69.6320,None,0.000,0.000
167.325,3,-0.0029,0.0689,0.0690,189.7258,None,0.000,0.000
167.353,3,-0.0056,0.0699,0.0701,207.0663,None,0.000,0.000
167.381,3,-0.0074,0.0704,0.0707,419.7787,None,0.000,0.000
167.408,3,-0.0087,0.0691,0.0696,215.3353,None,0.000,0.000
167.436,3,-0.0096,0.0684,0.0691,538.8770,None,0.000,0.000
167.464,3,-0.0098,0.0692,0.0699,119.9248,None,0.000,0.000
167.492,3,-0.0101,0.0698,0.0705,337.8855,None,0.000,0.000
167.519,3,-0.0098,0.0691,0.0698,299.2383,None,0.000,0.000
167.548,3,-0.0097,0.0687,0.0694,386.1270,Hit,0.000,0.404
167.576,3,-0.0102,0.0689,0.0697,186.6691,None,0.000,0.000
167.604,3,-0.0117,0.0691,0.0701,234.8313,None,0.000,0.000
167.631,3,-0.0136,0.0693,0.0706,145.3030,None,0.000,0.000
167.659,3,-0.0153,0.0707,0.0723,217.1536,None,0.000,0.000
167.687,3,-0.0165,0.0710,0.0729,307.0444,None,0.000,0.000
167.715,3,-0.0172,0.0717,0.0738,231.4720,None,0.000,0.000
167.743,3,-0.0168,0.0737,0.0756,201.7316,None,0.000,0.000
167.770,3,-0.0165,0.0747,0.0765,378.7918,None,0.000,0.000
167.798,3,-0.0147,0.0754,0.0768,333.2064,None,0.000,0.000
167.826,3,-0.0127,0.0767,0.0777,498.0099,None,0.000,0.000
167.854,3,-0.0107,0.0792,0.0799,86.3928,None,0.000,0.000
167.882,3,-0.0082,0.0815,0.0819,484.4094,None,0.000,0.000
167.910,3,-0.0047,0.0830,0.0831,125.0707,None,0.000,0.000
167.944,3,-0.0015,0.0841,0.0841,463.0396,None,0.000,0.000
167.967,3,0.0022,0.0862,0.0862,191.5482,None,0.000,0.000
167.993,3,0.0059,0.0884,0.0886,241.9673,None,0.000,0.000
168.021,3,0.0086,0.0900,0.0904,145.8670,None,0.000,0.000
168.049,3,0.0114,0.0914,0.0921,135.5855,None,0.000,0.000
168.077,3,0.0142,0.0925,0.0936,41.6913,None,0.000,0.000
168.105,3,0.0163,0.0929,0.0943,111.9435,None,0.000,0.000
168.133,3,0.0181,0.0931,0.0948,123.5859,None,0.000,0.000
168.160,3,0.0195,0.0935,0.0955,133.8621,None,0.000,0.000
168.188,3,0.0205,0.0936,0.0958,179.8720,None,0.000,0.000
168.216,3,0.0213,0.0929,0.0954,140.6847,None,0.000,0.000
168.243,3,0.0219,0.0921,0.0947,186.5352,None,0.000,0.000
168.272,3,0.0222,0.0921,0.0947,135.6458,None,0.000,0.000
168.299,3,0.0222,0.0924,0.0950,117.8094,None,0.000,0.000
168.327,3,0.0219,0.0920,0.0946,172.1162,None,0.000,0.000
168.355,3,0.0218,0.0918,0.0943,153.5339,None,0.000,0.000
168.383,3,0.0215,0.0921,0.0945,147.5827,None,0.000,0.000
168.411,3,0.0211,0.0922,0.0946,181.0749,None,0.000,0.000
168.438,3,0.0209,0.0923,0.0947,33.8061,None,0.000,0.000
168.467,3,0.0209,0.0927,0.0950,108.0180,None,0.000,0.000
168.494,3,0.0211,0.0930,0.0953,95.8674,None,0.000,0.000
168.522,3,0.0214,0.0929,0.0953,69.1897,None,0.000,0.000
168.550,3,0.0218,0.0926,0.0951,71.9160,None,0.000,0.000
168.578,3,0.0224,0.0926,0.0953,143.4086,None,0.000,0.000
168.606,3,0.0231,0.0928,0.0957,74.7068,None,0.000,0.000
168.634,3,0.0237,0.0928,0.0957,109.1358,None,0.000,0.000
168.661,3,0.0242,0.0925,0.0956,24.0866,None,0.000,0.000
168.689,3,0.0246,0.0922,0.0955,29.1099,None,0.000,0.000
168.717,3,0.0250,0.0922,0.0955,94.5779,None,0.000,0.000
168.745,3,0.0253,0.0924,0.0958,15.3594,None,0.000,0.000
168.773,3,0.0254,0.0923,0.0957,94.2998,None,0.000,0.000
168.800,3,0.0255,0.0921,0.0956,29.1813,None,0.000,0.000
168.829,3,0.0255,0.0923,0.0958,125.0182,None,0.000,0.000
168.856,3,0.0254,0.0925,0.0960,51.7633,None,0.000,0.000
168.884,3,0.0252,0.0925,0.0959,112.2144,None,0.000,0.000
168.912,3,0.0253,0.0922,0.0956,54.6011,None,0.000,0.000
168.940,3,0.0254,0.0920,0.0955,44.8603,None,0.000,0.000
168.968,3,0.0256,0.0919,0.0954,11.8736,None,0.000,0.000
168.995,3,0.0258,0.0919,0.0955,22.4490,None,0.000,0.000
169.030,3,0.0260,0.0918,0.0954,57.2721,None,0.000,0.000
169.053,3,0.0261,0.0914,0.0951,11.0197,None,0.000,0.000
169.079,3,0.0263,0.0913,0.0950,63.2908,None,0.000,0.000
169.107,3,0.0264,0.0912,0.0949,29.6545,None,0.000,0.000
169.135,3,0.0265,0.0909,0.0947,30.3430,None,0.000,0.000
169.162,3,0.0265,0.0908,0.0946,53.5454,None,0.000,0.000
169.190,3,0.0265,0.0908,0.0946,28.2033,None,0.000,0.000
169.219,3,0.0261,0.0908,0.0944,38.2069,None,0.000,0.000
169.246,3,0.0255,0.0909,0.0945,53.1126,None,0.000,0.000
169.274,3,0.0251,0.0912,0.0946,47.5389,None,0.000,0.000
169.302,3,0.0249,0.0915,0.0948,35.5696,None,0.000,0.000
169.330,3,0.0249,0.0915,0.0949,40.5726,None,0.000,0.000
169.358,3,0.0251,0.0917,0.0950,96.3998,Orb Spawned,0.000,0.000
169.385,3,0.0255,0.0914,0.0949,96.7607,None,0.000,0.000
169.413,3,0.0261,0.0911,0.0948,64.5561,None,0.000,0.000
169.448,3,0.0267,0.0907,0.0946,41.9663,None,0.000,0.000
169.475,3,0.0267,0.0903,0.0941,70.3062,None,0.000,0.000
169.497,3,0.0266,0.0901,0.0939,92.1863,None,0.000,0.000
169.525,3,0.0269,0.0900,0.0939,83.2414,None,0.000,0.000
169.553,3,0.0270,0.0898,0.0937,61.5256,None,0.000,0.000
169.580,3,0.0269,0.0895,0.0935,47.1504,None,0.000,0.000
169.608,3,0.0230,0.0888,0.0917,443.2355,None,0.000,0.000
169.636,3,0.0145,0.0882,0.0894,123.1449,None,0.000,0.000
169.664,3,0.0072,0.0877,0.0880,827.3193,None,0.000,0.000
169.692,3,0.0002,0.0868,0.0868,182.8486,Movement Initiated,0.348,0.000
169.720,3,-0.0071,0.0858,0.0860,352.4597,None,0.000,0.000
169.747,3,-0.0127,0.0860,0.0870,310.6547,None,0.000,0.000
169.775,3,-0.0173,0.0850,0.0867,432.4728,None,0.000,0.000
169.803,3,-0.0220,0.0823,0.0852,179.8425,None,0.000,0.000
169.831,3,-0.0258,0.0807,0.0847,453.7892,None,0.000,0.000
169.858,3,-0.0283,0.0794,0.0843,158.8876,None,0.000,0.000
169.887,3,-0.0293,0.0776,0.0829,192.8941,None,0.000,0.000
169.914,3,-0.0297,0.0761,0.0817,247.9003,None,0.000,0.000
169.942,3,-0.0296,0.0749,0.0805,61.7391,None,0.000,0.000
169.970,3,-0.0305,0.0741,0.0801,204.3384,Hit,0.000,0.292
169.998,3,-0.0323,0.0738,0.0805,177.3836,None,0.000,0.000
170.026,3,-0.0353,0.0739,0.0819,269.8532,None,0.000,0.000
170.060,3,-0.0385,0.0742,0.0836,410.8242,None,0.000,0.000
170.083,3,-0.0421,0.0727,0.0841,354.5771,None,0.000,0.000
170.109,3,-0.0456,0.0710,0.0844,382.1364,None,0.000,0.000
170.138,3,-0.0482,0.0702,0.0852,202.0136,None,0.000,0.000
170.165,3,-0.0510,0.0702,0.0868,313.4063,None,0.000,0.000
170.194,3,-0.0525,0.0713,0.0885,390.2327,None,0.000,0.000
170.221,3,-0.0520,0.0730,0.0897,113.2718,None,0.000,0.000
170.249,3,-0.0512,0.0739,0.0899,268.9377,None,0.000,0.000
170.276,3,-0.0472,0.0755,0.0891,521.3054,None,0.000,0.000
170.305,3,-0.0434,0.0775,0.0888,876.3719,None,0.000,0.000
170.332,3,-0.0384,0.0798,0.0886,536.9175,None,0.000,0.000
170.360,3,-0.0317,0.0810,0.0869,376.3234,None,0.000,0.000
170.388,3,-0.0254,0.0807,0.0846,526.5241,None,0.000,0.000
170.423,3,-0.0196,0.0816,0.0839,460.8426,None,0.000,0.000
170.449,3,-0.0129,0.0816,0.0826,697.8367,None,0.000,0.000
170.472,3,-0.0079,0.0805,0.0809,431.6816,None,0.000,0.000
170.499,3,-0.0031,0.0807,0.0808,372.8015,None,0.000,0.000
170.527,3,0.0018,0.0810,0.0810,236.1042,None,0.000,0.000
170.555,3,0.0061,0.0799,0.0801,286.1988,None,0.000,0.000
170.583,3,0.0092,0.0788,0.0793,341.2980,None,0.000,0.000
170.610,3,0.0124,0.0784,0.0793,192.1000,None,0.000,0.000
170.638,3,0.0152,0.0775,0.0789,152.3698,None,0.000,0.000
170.667,3,0.0171,0.0766,0.0785,93.4136,None,0.000,0.000
170.694,3,0.0191,0.0762,0.0786,149.5471,None,0.000,0.000
170.722,3,0.0208,0.0756,0.0784,141.4220,None,0.000,0.000
170.750,3,0.0222,0.0744,0.0776,83.5359,None,0.000,0.000
170.778,3,0.0232,0.0738,0.0773,268.6579,None,0.000,0.000
170.806,3,0.0240,0.0737,0.0775,47.6934,None,0.000,0.000
170.834,3,0.0245,0.0733,0.0773,176.4119,None,0.000,0.000
170.861,3,0.0246,0.0730,0.0771,37.2823,None,0.000,0.000
170.889,3,0.0250,0.0731,0.0773,113.5212,None,0.000,0.000
170.917,3,0.0253,0.0736,0.0778,61.5947,None,0.000,0.000
170.945,3,0.0253,0.0738,0.0781,98.6084,None,0.000,0.000
170.973,3,0.0254,0.0743,0.0785,69.5927,None,0.000,0.000
171.001,3,0.0253,0.0749,0.0791,68.5675,None,0.000,0.000
171.028,3,0.0247,0.0756,0.0796,44.4624,None,0.000,0.000
171.056,3,0.0238,0.0763,0.0799,74.5846,None,0.000,0.000
171.084,3,0.0234,0.0766,0.0801,219.6858,None,0.000,0.000
171.112,3,0.0231,0.0765,0.0799,72.1767,None,0.000,0.000
171.140,3,0.0230,0.0767,0.0800,117.4780,None,0.000,0.000
171.168,3,0.0234,0.0771,0.0806,70.4031,None,0.000,0.000
171.195,3,0.0239,0.0776,0.0811,78.2985,None,0.000,0.000
171.223,3,0.0244,0.0777,0.0814,38.6239,None,0.000,0.000
171.251,3,0.0248,0.0778,0.0816,82.0665,None,0.000,0.000
171.278,3,0.0253,0.0780,0.0820,36.4522,None,0.000,0.000
171.307,3,0.0258,0.0783,0.0825,13.0273,None,0.000,0.000
171.334,3,0.0262,0.0782,0.0825,115.7499,None,0.000,0.000
171.362,3,0.0263,0.0780,0.0824,83.7154,None,0.000,0.000
171.390,3,0.0264,0.0781,0.0824,64.9970,None,0.000,0.000
171.418,3,0.0266,0.0781,0.0825,54.8351,None,0.000,0.000
171.446,3,0.0264,0.0778,0.0822,103.6706,None,0.000,0.000
171.473,3,0.0260,0.0775,0.0817,82.5566,None,0.000,0.000
171.501,3,0.0257,0.0774,0.0816,84.5289,Orb Spawned,0.000,0.000
171.529,3,0.0254,0.0769,0.0810,122.6804,None,0.000,0.000
171.557,3,0.0249,0.0761,0.0800,24.9484,None,0.000,0.000
171.585,3,0.0245,0.0751,0.0790,93.0230,None,0.000,0.000
171.613,3,0.0242,0.0746,0.0785,81.8902,None,0.000,0.000
171.641,3,0.0240,0.0742,0.0780,85.1050,None,0.000,0.000
171.669,3,0.0239,0.0733,0.0771,134.3533,None,0.000,0.000
171.696,3,0.0236,0.0723,0.0761,112.7822,None,0.000,0.000
171.724,3,0.0236,0.0718,0.0755,88.9061,None,0.000,0.000
171.752,3,0.0236,0.0710,0.0748,79.2377,None,0.000,0.000
171.780,3,0.0237,0.0698,0.0737,109.3129,None,0.000,0.000
171.808,3,0.0234,0.0686,0.0725,278.2688,None,0.000,0.000
171.836,3,0.0230,0.0671,0.0709,335.3965,Movement Initiated,0.334,0.000
171.863,3,0.0227,0.0648,0.0687,128.4504,None,0.000,0.000
171.891,3,0.0230,0.0629,0.0670,193.4539,None,0.000,0.000
171.919,3,0.0238,0.0609,0.0653,97.8904,None,0.000,0.000
171.948,3,0.0243,0.0588,0.0637,113.6679,Hit,0.000,0.112
171.975,3,0.0260,0.0564,0.0621,296.5710,None,0.000,0.000
172.003,3,0.0256,0.0543,0.0601,690.7798,None,0.000,0.000
172.031,3,0.0254,0.0549,0.0605,448.1699,None,0.000,0.000
172.058,3,0.0237,0.0576,0.0623,263.6565,None,0.000,0.000
172.086,3,0.0217,0.0577,0.0616,937.0514,None,0.000,0.000
172.114,3,0.0208,0.0546,0.0584,430.8915,None,0.000,0.000
172.142,3,0.0181,0.0534,0.0564,1677.5410,None,0.000,0.000
172.170,3,0.0159,0.0563,0.0585,445.5084,None,0.000,0.000
172.197,3,0.0163,0.0583,0.0606,1507.7610,None,0.000,0.000
172.226,3,0.0154,0.0561,0.0582,640.5408,None,0.000,0.000
172.254,3,0.0147,0.0548,0.0567,1016.2580,None,0.000,0.000
172.281,3,0.0165,0.0557,0.0581,319.8907,None,0.000,0.000
172.309,3,0.0171,0.0561,0.0587,566.8808,None,0.000,0.000
172.337,3,0.0186,0.0553,0.0584,548.2559,None,0.000,0.000
172.365,3,0.0200,0.0545,0.0581,312.4179,None,0.000,0.000
172.393,3,0.0202,0.0543,0.0579,332.1094,None,0.000,0.000
172.421,3,0.0210,0.0538,0.0578,430.8983,None,0.000,0.000
172.448,3,0.0218,0.0537,0.0579,152.2308,None,0.000,0.000
172.476,3,0.0222,0.0538,0.0582,132.9758,None,0.000,0.000
172.504,3,0.0226,0.0538,0.0583,120.2365,None,0.000,0.000
172.532,3,0.0233,0.0536,0.0584,81.1440,None,0.000,0.000
172.560,3,0.0240,0.0534,0.0586,71.5730,None,0.000,0.000
172.588,3,0.0247,0.0534,0.0589,74.2275,None,0.000,0.000
172.615,3,0.0255,0.0537,0.0594,13.4333,None,0.000,0.000
172.643,3,0.0261,0.0531,0.0591,190.6900,None,0.000,0.000
172.672,3,0.0263,0.0521,0.0584,163.9011,None,0.000,0.000
172.699,3,0.0267,0.0518,0.0583,143.7014,None,0.000,0.000
172.727,3,0.0271,0.0515,0.0581,93.1782,None,0.000,0.000
172.754,3,0.0275,0.0509,0.0579,160.2499,None,0.000,0.000
172.782,3,0.0281,0.0502,0.0575,46.9207,None,0.000,0.000
172.811,3,0.0285,0.0494,0.0570,36.0726,None,0.000,0.000
172.838,3,0.0290,0.0489,0.0569,85.9084,None,0.000,0.000
172.866,3,0.0294,0.0487,0.0569,41.4509,None,0.000,0.000
172.894,3,0.0300,0.0480,0.0566,142.1526,None,0.000,0.000
172.922,3,0.0305,0.0474,0.0564,112.7937,None,0.000,0.000
172.950,3,0.0311,0.0472,0.0566,97.5981,None,0.000,0.000
172.977,3,0.0318,0.0473,0.0570,103.1006,None,0.000,0.000
173.005,3,0.0325,0.0472,0.0573,74.0841,None,0.000,0.000
173.033,3,0.0330,0.0471,0.0575,23.9152,None,0.000,0.000
173.061,3,0.0334,0.0472,0.0578,84.3928,None,0.000,0.000
173.089,3,0.0337,0.0474,0.0582,39.0455,None,0.000,0.000
173.117,3,0.0338,0.0477,0.0585,56.8604,None,0.000,0.000
173.144,3,0.0337,0.0479,0.0586,106.2486,None,0.000,0.000
173.164,3,0.0336,0.0480,0.0586,65.6515,None,0.000,0.000
173.188,3,0.0336,0.0482,0.0587,53.5100,None,0.000,0.000
173.214,3,0.0337,0.0483,0.0589,51.6798,None,0.000,0.000
173.242,3,0.0339,0.0481,0.0589,46.7583,None,0.000,0.000
173.270,3,0.0344,0.0476,0.0588,30.9662,None,0.000,0.000
173.298,3,0.0348,0.0475,0.0589,138.2154,None,0.000,0.000
173.326,3,0.0352,0.0475,0.0592,68.1774,None,0.000,0.000
173.353,3,0.0357,0.0474,0.0593,96.8609,None,0.000,0.000
173.381,3,0.0360,0.0472,0.0594,23.3744,None,0.000,0.000
173.409,3,0.0363,0.0472,0.0596,118.9533,None,0.000,0.000
173.437,3,0.0365,0.0476,0.0600,18.4846,None,0.000,0.000
173.464,3,0.0366,0.0479,0.0603,105.7524,None,0.000,0.000
173.493,3,0.0366,0.0482,0.0606,16.4676,None,0.000,0.000
173.527,3,0.0367,0.0486,0.0609,96.9739,None,0.000,0.000
173.550,3,0.0369,0.0490,0.0613,25.8850,None,0.000,0.000
173.576,3,0.0370,0.0494,0.0617,31.5106,Orb Spawned,0.000,0.000
173.604,3,0.0370,0.0497,0.0620,2.6207,None,0.000,0.000
173.632,3,0.0370,0.0499,0.0621,37.5056,None,0.000,0.000
173.659,3,0.0368,0.0505,0.0625,53.3327,None,0.000,0.000
173.687,3,0.0368,0.0508,0.0627,131.7957,None,0.000,0.000
173.715,3,0.0367,0.0510,0.0629,64.1511,None,0.000,0.000
173.743,3,0.0367,0.0515,0.0632,47.0518,None,0.000,0.000
173.764,3,0.0366,0.0518,0.0634,54.7435,None,0.000,0.000
173.792,3,0.0363,0.0520,0.0634,47.6860,None,0.000,0.000
173.813,3,0.0359,0.0522,0.0633,70.3919,None,0.000,0.000
173.840,3,0.0357,0.0519,0.0630,85.4726,None,0.000,0.000
173.868,3,0.0355,0.0518,0.0628,237.2144,None,0.000,0.000
173.896,3,0.0355,0.0522,0.0631,259.9012,None,0.000,0.000
173.924,3,0.0352,0.0515,0.0624,232.6136,Movement Initiated,0.348,0.000
173.952,3,0.0356,0.0505,0.0618,173.1309,None,0.000,0.000
173.980,3,0.0362,0.0499,0.0617,333.1656,None,0.000,0.000
174.008,3,0.0359,0.0489,0.0607,173.2955,Hit,0.000,0.084
174.035,3,0.0353,0.0475,0.0592,244.1233,None,0.000,0.000
174.063,3,0.0346,0.0477,0.0590,645.6083,None,0.000,0.000
174.091,3,0.0303,0.0518,0.0601,591.4089,None,0.000,0.000
174.119,3,0.0292,0.0525,0.0601,2247.9550,None,0.000,0.000
174.147,3,0.0275,0.0506,0.0576,908.7308,None,0.000,0.000
174.175,3,0.0245,0.0518,0.0573,1313.3380,None,0.000,0.000
174.203,3,0.0249,0.0545,0.0599,919.0660,None,0.000,0.000
174.230,3,0.0241,0.0549,0.0600,762.1856,None,0.000,0.000
174.258,3,0.0244,0.0546,0.0598,370.5628,None,0.000,0.000
174.286,3,0.0242,0.0550,0.0601,523.8754,None,0.000,0.000
174.314,3,0.0255,0.0538,0.0595,597.0859,None,0.000,0.000
174.342,3,0.0266,0.0519,0.0583,490.6364,None,0.000,0.000
174.363,3,0.0269,0.0512,0.0578,272.6109,None,0.000,0.000
174.383,3,0.0274,0.0504,0.0573,228.1857,None,0.000,0.000
174.412,3,0.0277,0.0498,0.0569,108.4040,None,0.000,0.000
174.439,3,0.0285,0.0483,0.0560,252.3776,None,0.000,0.000
