Timestamp,Trial,Adj_Sway_X,Adj_Sway_Z,Tilt_X,Tilt_Z,Stability_Score,Sway_Radius,Sway_Jerk,Stroop_Event,Stroop_RT
101.765,2,0.0018,0.0004,0.16,359.97,98,0.0019,209.1159,Displayed,0.000
101.793,2,0.0018,0.0003,0.16,359.96,100,0.0018,331.6051,Displayed,0.000
101.821,2,0.0017,0.0003,0.15,359.95,100,0.0017,115.8738,Displayed,0.000
101.849,2,0.0017,0.0003,0.14,359.94,100,0.0017,138.5468,Displayed,0.000
101.877,2,0.0019,0.0002,0.14,359.93,100,0.0019,79.0464,Displayed,0.000
101.904,2,0.0020,0.0002,0.13,359.92,100,0.0020,189.1260,Displayed,0.000
101.932,2,0.0022,0.0002,0.12,359.91,100,0.0022,303.8360,Displayed,0.000
101.960,2,0.0024,0.0002,0.12,359.90,100,0.0024,115.8422,Displayed,0.000
101.988,2,0.0025,0.0002,0.11,359.89,100,0.0025,631.4566,Displayed,0.000
102.016,2,0.0026,0.0002,0.11,359.88,100,0.0026,618.3746,Displayed,0.000
102.044,2,0.0026,0.0002,0.10,359.87,98,0.0026,377.5371,Displayed,0.000
102.072,2,0.0026,0.0002,0.10,359.86,98,0.0026,335.0516,Displayed,0.000
102.099,2,0.0026,0.0002,0.09,359.85,98,0.0026,28.2002,Displayed,0.000
102.127,2,0.0024,0.0002,0.09,359.85,98,0.0024,75.3363,Displayed,0.000
102.155,2,0.0024,0.0002,0.09,359.84,98,0.0024,136.0067,Displayed,0.000
102.183,2,0.0023,0.0002,0.08,359.83,98,0.0023,42.2821,Displayed,0.000
102.211,2,0.0022,0.0002,0.08,359.83,98,0.0022,233.0485,Displayed,0.000
102.238,2,0.0020,0.0003,0.08,359.83,98,0.0021,154.6192,Displayed,0.000
102.267,2,0.0021,0.0003,0.07,359.82,98,0.0021,36.5808,Displayed,0.000
102.294,2,0.0022,0.0004,0.07,359.82,98,0.0022,265.5406,Displayed,0.000
102.322,2,0.0023,0.0004,0.07,359.82,98,0.0023,253.9950,Displayed,0.000
102.350,2,0.0024,0.0005,0.07,359.81,98,0.0024,90.4917,Displayed,0.000
102.378,2,0.0024,0.0005,0.07,359.81,98,0.0024,331.7702,Displayed,0.000
102.406,2,0.0024,0.0005,0.07,359.80,98,0.0025,730.5531,Displayed,0.000
102.433,2,0.0022,0.0005,0.07,359.80,98,0.0022,286.4374,Displayed,0.000
102.462,2,0.0015,0.0005,0.07,359.80,98,0.0016,458.2968,Displayed,0.000
102.490,2,0.0009,0.0006,0.07,359.81,98,0.0010,254.5117,Displayed,0.000
102.517,2,0.0002,0.0006,0.07,359.82,98,0.0006,60.0027,Displayed,0.000
102.545,2,-0.0002,0.0006,0.06,359.83,98,0.0006,417.4854,Correct,0.822
102.573,2,-0.0008,0.0006,0.06,359.85,98,0.0010,761.4951,None,0.000
102.600,2,-0.0010,0.0006,0.06,359.86,100,0.0012,207.1098,None,0.000
102.628,2,-0.0012,0.0006,0.06,359.88,100,0.0013,1276.5280,None,0.000
102.656,2,-0.0014,0.0006,0.06,359.90,100,0.0015,569.1753,None,0.000
102.684,2,-0.0019,0.0006,0.06,359.91,100,0.0020,158.3969,None,0.000
102.712,2,-0.0022,0.0006,0.06,359.93,100,0.0023,109.9297,None,0.000
102.740,2,-0.0027,0.0006,0.06,359.96,100,0.0028,503.3912,None,0.000
102.768,2,-0.0030,0.0006,0.06,359.98,100,0.0031,162.9665,None,0.000
102.789,2,-0.0028,0.0006,0.06,0.00,100,0.0029,574.1947,None,0.000
102.809,2,-0.0032,0.0006,0.06,0.01,100,0.0033,316.1506,None,0.000
102.837,2,-0.0033,0.0007,0.06,0.03,100,0.0033,287.8613,None,0.000
102.865,2,-0.0031,0.0007,0.07,0.05,100,0.0032,427.7034,None,0.000
102.893,2,-0.0031,0.0007,0.07,0.07,100,0.0032,237.2247,None,0.000
102.921,2,-0.0030,0.0007,0.07,0.09,100,0.0031,579.7480,None,0.000
102.949,2,-0.0033,0.0008,0.07,0.10,100,0.0033,881.1000,None,0.000
102.976,2,-0.0034,0.0008,0.07,0.12,100,0.0035,179.5271,None,0.000
103.005,2,-0.0037,0.0008,0.07,0.14,100,0.0038,116.8083,None,0.000
103.032,2,-0.0036,0.0008,0.07,0.15,98,0.0037,213.9665,None,0.000
103.061,2,-0.0034,0.0008,0.07,0.17,98,0.0035,214.0471,None,0.000
103.088,2,-0.0032,0.0008,0.07,0.18,98,0.0033,506.2716,None,0.000
103.116,2,-0.0031,0.0009,0.07,0.19,98,0.0032,32.2825,None,0.000
103.144,2,-0.0032,0.0009,0.07,0.20,98,0.0033,364.0244,None,0.000
103.171,2,-0.0034,0.0009,0.07,0.21,98,0.0035,167.4668,None,0.000
103.199,2,-0.0037,0.0009,0.08,0.22,98,0.0038,360.1435,None,0.000
103.227,2,-0.0040,0.0009,0.08,0.23,98,0.0041,684.3863,None,0.000
103.255,2,-0.0041,0.0009,0.08,0.24,97,0.0041,134.6869,None,0.000
103.283,2,-0.0040,0.0009,0.08,0.25,97,0.0041,311.6876,None,0.000
103.311,2,-0.0038,0.0009,0.08,0.26,97,0.0039,402.6018,None,0.000
103.338,2,-0.0037,0.0009,0.08,0.27,97,0.0038,305.6724,None,0.000
103.367,2,-0.0034,0.0009,0.08,0.28,97,0.0036,288.8381,None,0.000
103.394,2,-0.0031,0.0008,0.08,0.28,97,0.0032,96.4442,None,0.000
103.422,2,-0.0028,0.0008,0.08,0.28,97,0.0029,471.0997,None,0.000
103.450,2,-0.0026,0.0008,0.08,0.28,97,0.0027,44.8633,None,0.000
103.477,2,-0.0023,0.0007,0.08,0.28,97,0.0024,206.6770,None,0.000
103.506,2,-0.0021,0.0007,0.08,0.28,97,0.0022,83.9975,None,0.000
103.533,2,-0.0017,0.0007,0.08,0.27,97,0.0018,228.5385,None,0.000
103.561,2,-0.0013,0.0007,0.08,0.26,97,0.0015,1134.6540,None,0.000
103.589,2,-0.0010,0.0006,0.08,0.25,97,0.0012,954.5262,None,0.000
103.617,2,-0.0006,0.0006,0.08,0.24,97,0.0009,186.0349,None,0.000
103.645,2,-0.0004,0.0007,0.08,0.23,98,0.0008,290.5196,None,0.000
103.673,2,-0.0001,0.0006,0.08,0.22,98,0.0007,24.4389,None,0.000
103.700,2,-0.0002,0.0006,0.08,0.20,98,0.0007,450.1420,None,0.000
103.728,2,-0.0003,0.0006,0.08,0.19,98,0.0007,635.2727,None,0.000
103.756,2,-0.0008,0.0006,0.08,0.18,98,0.0010,606.0281,None,0.000
103.784,2,-0.0015,0.0006,0.07,0.18,98,0.0016,327.7809,None,0.000
103.812,2,-0.0021,0.0005,0.07,0.18,98,0.0022,382.9772,None,0.000
103.840,2,-0.0027,0.0005,0.07,0.19,98,0.0027,460.4672,None,0.000
103.867,2,-0.0029,0.0005,0.07,0.20,98,0.0030,167.0650,None,0.000
103.895,2,-0.0030,0.0006,0.07,0.20,98,0.0031,338.1936,None,0.000
103.924,2,-0.0030,0.0006,0.07,0.21,98,0.0030,160.5058,None,0.000
103.951,2,-0.0029,0.0006,0.07,0.22,98,0.0030,74.5662,None,0.000
103.979,2,-0.0028,0.0005,0.07,0.22,98,0.0028,763.5679,None,0.000
104.007,2,-0.0026,0.0005,0.07,0.23,98,0.0026,588.1160,None,0.000
104.035,2,-0.0023,0.0005,0.07,0.23,98,0.0024,383.8195,None,0.000
104.062,2,-0.0022,0.0005,0.07,0.23,98,0.0022,298.6777,None,0.000
104.090,2,-0.0022,0.0006,0.07,0.23,98,0.0023,16.8364,None,0.000
104.118,2,-0.0021,0.0006,0.07,0.23,98,0.0022,174.7353,None,0.000
104.154,2,-0.0018,0.0007,0.07,0.22,98,0.0019,252.2833,None,0.000
104.174,2,-0.0013,0.0008,0.07,0.22,98,0.0016,194.7638,None,0.000
104.202,2,-0.0008,0.0009,0.07,0.21,98,0.0012,140.0122,None,0.000
104.230,2,-0.0003,0.0009,0.07,0.20,98,0.0010,182.3259,None,0.000
104.257,2,0.0001,0.0010,0.07,0.19,98,0.0010,348.4348,None,0.000
104.278,2,0.0001,0.0010,0.07,0.18,98,0.0010,75.7864,None,0.000
104.302,2,0.0007,0.0011,0.08,0.17,98,0.0013,131.2787,None,0.000
104.327,2,0.0010,0.0012,0.08,0.15,98,0.0016,989.5499,None,0.000
104.355,2,0.0014,0.0012,0.08,0.13,100,0.0019,1188.6180,None,0.000
104.383,2,0.0018,0.0013,0.08,0.11,100,0.0022,388.7912,None,0.000
104.411,2,0.0021,0.0013,0.09,0.09,100,0.0025,365.3220,None,0.000
104.438,2,0.0024,0.0014,0.09,0.07,100,0.0028,764.9683,None,0.000
104.466,2,0.0027,0.0014,0.09,0.05,100,0.0031,83.1513,None,0.000
104.494,2,0.0029,0.0015,0.10,0.02,100,0.0032,936.9786,None,0.000
104.522,2,0.0030,0.0015,0.10,0.00,100,0.0034,701.4117,None,0.000
104.550,2,0.0031,0.0016,0.10,359.98,100,0.0035,227.2691,None,0.000
104.585,2,0.0027,0.0016,0.11,359.96,100,0.0031,403.2343,None,0.000
104.613,2,0.0028,0.0016,0.11,359.94,100,0.0032,157.2000,None,0.000
104.634,2,0.0031,0.0016,0.11,359.93,100,0.0035,468.8946,None,0.000
104.661,2,0.0031,0.0016,0.12,359.91,100,0.0035,268.7237,None,0.000
104.689,2,0.0031,0.0016,0.12,359.90,100,0.0034,238.0607,None,0.000
104.717,2,0.0030,0.0015,0.12,359.88,98,0.0034,105.1147,None,0.000
104.744,2,0.0031,0.0015,0.12,359.87,98,0.0035,258.8488,Displayed,0.000
104.772,2,0.0033,0.0015,0.13,359.86,98,0.0037,10.9969,Displayed,0.000
104.801,2,0.0034,0.0015,0.13,359.84,98,0.0037,416.1248,Displayed,0.000
104.828,2,0.0038,0.0015,0.13,359.83,98,0.0041,426.4126,Displayed,0.000
104.856,2,0.0042,0.0015,0.13,359.81,98,0.0044,156.6991,Displayed,0.000
104.884,2,0.0044,0.0014,0.13,359.79,98,0.0047,426.4487,Displayed,0.000
104.912,2,0.0047,0.0014,0.13,359.77,97,0.0049,321.0800,Displayed,0.000
104.939,2,0.0051,0.0014,0.13,359.76,97,0.0052,501.7285,Displayed,0.000
104.967,2,0.0052,0.0014,0.13,359.74,97,0.0054,402.5767,Displayed,0.000
104.995,2,0.0054,0.0014,0.13,359.72,97,0.0056,569.0657,Displayed,0.000
105.023,2,0.0053,0.0013,0.14,359.70,97,0.0054,142.1055,Displayed,0.000
105.051,2,0.0053,0.0013,0.14,359.68,97,0.0054,73.7918,Displayed,0.000
105.079,2,0.0053,0.0013,0.14,359.67,96,0.0054,45.3616,Displayed,0.000
105.107,2,0.0053,0.0013,0.14,359.65,96,0.0054,179.9016,Displayed,0.000
105.134,2,0.0052,0.0012,0.13,359.64,96,0.0053,236.9792,Displayed,0.000
105.162,2,0.0049,0.0012,0.13,359.63,96,0.0051,222.5980,Displayed,0.000
105.190,2,0.0048,0.0011,0.13,359.62,96,0.0049,35.7116,Displayed,0.000
105.218,2,0.0044,0.0011,0.13,359.61,96,0.0046,234.7968,Displayed,0.000
105.246,2,0.0041,0.0010,0.13,359.61,96,0.0042,590.0261,Displayed,0.000
105.274,2,0.0035,0.0010,0.13,359.61,96,0.0036,29.2901,Displayed,0.000
105.302,2,0.0030,0.0010,0.13,359.61,96,0.0032,347.0195,Displayed,0.000
105.329,2,0.0026,0.0009,0.13,359.62,96,0.0028,84.2000,Displayed,0.000
105.357,2,0.0022,0.0009,0.13,359.63,96,0.0024,118.8693,Displayed,0.000
105.385,2,0.0019,0.0009,0.12,359.64,96,0.0021,199.4043,Displayed,0.000
105.413,2,0.0015,0.0009,0.12,359.65,96,0.0018,168.4749,Displayed,0.000
105.441,2,0.0011,0.0009,0.12,359.67,96,0.0014,119.4671,Displayed,0.000
105.468,2,0.0005,0.0008,0.12,359.68,97,0.0010,42.8417,Displayed,0.000
105.496,2,0.0000,0.0008,0.12,359.70,97,0.0008,91.3353,Displayed,0.000
105.524,2,-0.0006,0.0008,0.11,359.73,97,0.0010,826.9629,Displayed,0.000
105.552,2,-0.0009,0.0007,0.11,359.75,97,0.0012,956.6769,Displayed,0.000
105.580,2,-0.0012,0.0007,0.11,359.77,97,0.0014,279.4117,Displayed,0.000
105.608,2,-0.0014,0.0007,0.11,359.80,98,0.0016,1274.9690,Displayed,0.000
105.636,2,-0.0015,0.0007,0.11,359.82,98,0.0017,567.7971,Displayed,0.000
105.664,2,-0.0016,0.0007,0.11,359.84,98,0.0018,142.9711,Displayed,0.000
105.691,2,-0.0018,0.0007,0.10,359.87,98,0.0019,580.1021,Displayed,0.000
105.719,2,-0.0017,0.0007,0.10,359.89,100,0.0019,131.1397,Displayed,0.000
105.747,2,-0.0016,0.0007,0.10,359.90,100,0.0018,461.8045,Displayed,0.000
105.775,2,-0.0013,0.0007,0.10,359.92,100,0.0015,159.8158,Displayed,0.000
105.803,2,-0.0011,0.0007,0.10,359.93,100,0.0013,108.2632,Displayed,0.000
105.830,2,-0.0007,0.0008,0.10,359.94,100,0.0011,38.1527,Displayed,0.000
105.858,2,-0.0006,0.0008,0.10,359.95,100,0.0010,54.8724,Displayed,0.000
105.886,2,-0.0005,0.0009,0.10,359.96,100,0.0010,164.4429,Displayed,0.000
105.914,2,-0.0004,0.0009,0.10,359.96,100,0.0010,456.3553,Displayed,0.000
105.942,2,-0.0003,0.0010,0.10,359.97,100,0.0010,26.7282,Displayed,0.000
105.970,2,0.0000,0.0010,0.10,359.97,100,0.0010,491.5654,Correct,1.225
105.998,2,0.0003,0.0011,0.10,359.97,100,0.0011,281.2166,None,0.000
106.026,2,0.0008,0.0011,0.10,359.97,100,0.0014,254.2569,None,0.000
106.053,2,0.0012,0.0012,0.10,359.96,100,0.0017,441.5253,None,0.000
106.082,2,0.0015,0.0012,0.10,359.95,100,0.0020,174.4508,None,0.000
106.109,2,0.0016,0.0013,0.10,359.95,100,0.0020,308.5999,None,0.000
106.137,2,0.0016,0.0013,0.11,359.94,100,0.0021,46.2750,None,0.000
106.165,2,0.0017,0.0014,0.11,359.93,100,0.0022,355.9691,None,0.000
106.193,2,0.0019,0.0014,0.11,359.92,100,0.0023,12.6260,None,0.000
106.220,2,0.0020,0.0015,0.11,359.92,100,0.0024,107.9019,None,0.000
106.248,2,0.0019,0.0015,0.11,359.91,100,0.0024,186.0534,None,0.000
106.276,2,0.0019,0.0015,0.12,359.90,100,0.0024,117.4719,None,0.000
106.304,2,0.0018,0.0014,0.12,359.90,100,0.0023,76.4916,None,0.000
106.332,2,0.0017,0.0014,0.12,359.89,100,0.0022,273.5760,None,0.000
106.353,2,0.0017,0.0014,0.12,359.89,98,0.0022,221.9321,None,0.000
106.379,2,0.0016,0.0013,0.12,359.88,98,0.0021,114.6752,None,0.000
106.401,2,0.0015,0.0013,0.12,359.88,98,0.0020,818.0991,None,0.000
106.429,2,0.0014,0.0012,0.12,359.88,98,0.0018,804.8953,None,0.000
106.457,2,0.0013,0.0012,0.12,359.88,98,0.0017,345.5493,None,0.000
106.485,2,0.0011,0.0011,0.12,359.88,98,0.0016,2.0339,None,0.000
106.520,2,0.0012,0.0011,0.12,359.88,98,0.0016,326.8608,None,0.000
106.542,2,0.0013,0.0011,0.12,359.88,98,0.0017,589.6625,None,0.000
106.569,2,0.0013,0.0010,0.12,359.88,98,0.0017,871.7581,None,0.000
106.589,2,0.0013,0.0010,0.12,359.88,98,0.0017,498.3467,None,0.000
106.612,2,0.0015,0.0009,0.12,359.87,98,0.0018,124.8777,None,0.000
106.638,2,0.0016,0.0009,0.12,359.87,98,0.0018,36.8997,None,0.000
106.666,2,0.0018,0.0008,0.12,359.87,98,0.0019,430.9053,None,0.000
106.694,2,0.0018,0.0007,0.11,359.86,98,0.0019,525.1056,None,0.000
106.722,2,0.0017,0.0007,0.11,359.86,98,0.0018,86.3399,None,0.000
106.742,2,0.0016,0.0007,0.11,359.86,98,0.0017,498.7419,None,0.000
106.769,2,0.0015,0.0006,0.11,359.86,98,0.0016,196.4471,None,0.000
106.792,2,0.0017,0.0005,0.11,359.86,98,0.0018,188.1199,None,0.000
106.819,2,0.0019,0.0005,0.10,359.85,98,0.0020,223.1323,None,0.000
106.847,2,0.0021,0.0004,0.10,359.85,98,0.0021,13.2332,None,0.000
106.875,2,0.0021,0.0003,0.10,359.84,98,0.0021,59.0877,None,0.000
106.903,2,0.0019,0.0003,0.09,359.84,98,0.0019,535.3092,None,0.000
106.930,2,0.0015,0.0002,0.09,359.84,98,0.0015,544.4350,None,0.000
106.958,2,0.0012,0.0001,0.08,359.84,98,0.0012,539.6262,None,0.000
106.986,2,0.0010,0.0001,0.08,359.85,98,0.0010,566.9113,None,0.000
107.014,2,0.0008,0.0000,0.08,359.85,98,0.0008,63.8133,None,0.000
107.042,2,0.0006,-0.0001,0.07,359.86,100,0.0006,246.3333,None,0.000
107.070,2,0.0004,-0.0001,0.07,359.86,100,0.0005,867.0775,None,0.000
107.098,2,0.0005,-0.0001,0.06,359.87,100,0.0005,274.3209,None,0.000
107.125,2,0.0005,-0.0001,0.06,359.87,100,0.0005,328.9429,None,0.000
107.153,2,0.0006,-0.0002,0.05,359.88,100,0.0006,84.4237,None,0.000
107.181,2,0.0006,-0.0002,0.05,359.88,100,0.0007,14.2148,None,0.000
107.209,2,0.0006,-0.0002,0.05,359.88,100,0.0007,63.0645,None,0.000
107.237,2,0.0005,-0.0002,0.04,359.89,100,0.0006,200.3916,None,0.000
107.264,2,0.0005,-0.0002,0.04,359.89,100,0.0006,67.6647,None,0.000
107.292,2,0.0006,-0.0003,0.03,359.90,100,0.0006,320.3676,None,0.000
107.320,2,0.0006,-0.0003,0.03,359.90,100,0.0007,167.8012,None,0.000
107.348,2,0.0006,-0.0003,0.03,359.90,100,0.0006,538.7211,None,0.000
107.376,2,0.0007,-0.0003,0.02,359.90,100,0.0007,382.1852,None,0.000
107.404,2,0.0009,-0.0003,0.02,359.90,100,0.0009,118.4934,None,0.000
107.435,2,0.0012,-0.0002,0.02,359.90,100,0.0012,123.6901,None,0.000
107.460,2,0.0016,-0.0002,0.02,359.90,100,0.0016,322.5566,None,0.000
107.487,2,0.0018,-0.0001,0.01,359.89,100,0.0018,248.7389,None,0.000
107.515,2,0.0017,-0.0001,0.01,359.89,100,0.0017,321.9040,None,0.000
107.543,2,0.0014,-0.0001,0.01,359.89,100,0.0014,91.9855,None,0.000
107.571,2,0.0011,-0.0002,0.01,359.89,100,0.0011,76.1915,None,0.000
107.599,2,0.0007,-0.0002,0.01,359.89,100,0.0007,79.7217,None,0.000
107.627,2,0.0004,-0.0002,0.01,359.89,100,0.0004,42.0486,None,0.000
107.654,2,0.0001,-0.0002,0.01,359.90,100,0.0002,217.9234,None,0.000
107.682,2,0.0001,-0.0002,0.00,359.90,100,0.0002,459.6100,None,0.000
107.710,2,0.0005,-0.0001,0.00,359.91,100,0.0005,867.6309,None,0.000
107.738,2,0.0009,-0.0001,0.00,359.91,100,0.0009,103.3540,Displayed,0.000
107.766,2,0.0014,-0.0001,0.00,359.90,100,0.0014,424.1580,Displayed,0.000
107.794,2,0.0018,-0.0002,0.00,359.90,100,0.0018,172.5535,Displayed,0.000
107.822,2,0.0020,-0.0002,0.00,359.89,100,0.0020,71.2457,Displayed,0.000
107.850,2,0.0021,-0.0002,0.00,359.89,100,0.0021,164.3359,Displayed,0.000
107.877,2,0.0021,-0.0002,0.00,359.88,100,0.0021,457.2056,Displayed,0.000
107.905,2,0.0020,-0.0002,0.00,359.87,100,0.0020,260.4780,Displayed,0.000
107.933,2,0.0020,-0.0002,0.00,359.87,100,0.0020,104.7712,Displayed,0.000
107.961,2,0.0021,-0.0002,-0.01,359.86,100,0.0022,308.9485,Displayed,0.000
107.989,2,0.0023,-0.0001,359.99,359.86,100,0.0023,5.5005,Displayed,0.000
108.017,2,0.0026,-0.0001,359.99,359.85,100,0.0026,491.2851,Displayed,0.000
108.044,2,0.0029,-0.0001,359.99,359.84,98,0.0029,303.9453,Displayed,0.000
108.072,2,0.0032,-0.0001,359.99,359.83,98,0.0032,115.1769,Displayed,0.000
108.100,2,0.0033,-0.0002,359.99,359.82,98,0.0033,64.5393,Displayed,0.000
108.128,2,0.0032,-0.0002,359.99,359.81,98,0.0032,33.4625,Displayed,0.000
108.155,2,0.0029,-0.0003,359.99,359.80,98,0.0029,244.9816,Displayed,0.000
108.184,2,0.0025,-0.0003,359.99,359.79,98,0.0026,232.6615,Displayed,0.000
108.211,2,0.0024,-0.0004,359.99,359.79,98,0.0024,56.2142,Displayed,0.000
108.246,2,0.0023,-0.0005,359.99,359.79,98,0.0024,131.4306,Displayed,0.000
108.267,2,0.0026,-0.0005,359.98,359.79,98,0.0026,300.5411,Displayed,0.000
108.295,2,0.0027,-0.0005,359.98,359.78,98,0.0028,139.6210,Displayed,0.000
108.323,2,0.0028,-0.0006,359.98,359.78,98,0.0029,85.2374,Displayed,0.000
108.351,2,0.0028,-0.0006,359.98,359.77,98,0.0029,64.9982,Displayed,0.000
108.378,2,0.0026,-0.0006,359.97,359.77,98,0.0027,240.0770,Displayed,0.000
108.406,2,0.0023,-0.0006,359.97,359.77,98,0.0024,394.9951,Displayed,0.000
108.434,2,0.0020,-0.0007,359.97,359.77,98,0.0021,266.2672,Displayed,0.000
108.462,2,0.0018,-0.0007,359.97,359.77,98,0.0019,233.9263,Correct,0.710
108.490,2,0.0014,-0.0007,359.97,359.78,98,0.0016,557.9278,None,0.000
108.518,2,0.0013,-0.0008,359.96,359.78,98,0.0015,239.1243,None,0.000
108.545,2,0.0013,-0.0009,359.96,359.79,98,0.0015,532.8565,None,0.000
108.573,2,0.0014,-0.0009,359.96,359.79,98,0.0017,460.8220,None,0.000
108.601,2,0.0014,-0.0009,359.95,359.79,98,0.0017,99.5114,None,0.000
108.629,2,0.0012,-0.0010,359.95,359.80,98,0.0016,197.8489,None,0.000
108.657,2,0.0011,-0.0011,359.95,359.80,98,0.0015,92.3577,None,0.000
108.685,2,0.0009,-0.0011,359.94,359.81,98,0.0015,432.9232,None,0.000
108.712,2,0.0008,-0.0012,359.94,359.82,98,0.0014,247.5007,None,0.000
108.740,2,0.0006,-0.0012,359.94,359.82,98,0.0013,478.0765,None,0.000
108.768,2,0.0003,-0.0012,359.93,359.83,98,0.0013,126.6253,None,0.000
108.796,2,0.0002,-0.0013,359.93,359.84,98,0.0013,96.9026,None,0.000
108.824,2,0.0000,-0.0013,359.93,359.85,98,0.0013,335.6172,None,0.000
108.852,2,-0.0004,-0.0013,359.92,359.86,100,0.0014,86.3142,None,0.000
108.879,2,-0.0007,-0.0013,359.92,359.88,100,0.0015,650.5628,None,0.000
108.907,2,-0.0011,-0.0014,359.92,359.89,100,0.0017,424.8654,None,0.000
108.935,2,-0.0015,-0.0014,359.91,359.91,100,0.0020,352.9023,None,0.000
108.963,2,-0.0019,-0.0014,359.91,359.93,100,0.0023,183.0018,None,0.000
108.991,2,-0.0020,-0.0014,359.91,359.95,100,0.0024,46.4283,None,0.000
109.019,2,-0.0020,-0.0015,359.90,359.96,100,0.0025,156.1977,None,0.000
109.047,2,-0.0021,-0.0015,359.90,359.98,100,0.0026,223.8569,None,0.000
109.074,2,-0.0020,-0.0015,359.90,-0.01,100,0.0026,45.0858,None,0.000
109.102,2,-0.0022,-0.0016,359.89,0.01,100,0.0027,286.6517,None,0.000
109.130,2,-0.0023,-0.0016,359.89,0.02,100,0.0028,393.8067,None,0.000
109.158,2,-0.0025,-0.0017,359.89,0.04,100,0.0030,397.9573,None,0.000
109.186,2,-0.0027,-0.0017,359.88,0.05,100,0.0032,293.2706,None,0.000
109.214,2,-0.0030,-0.0018,359.88,0.07,100,0.0035,72.2740,None,0.000
109.241,2,-0.0032,-0.0018,359.87,0.09,100,0.0037,664.4630,None,0.000
109.269,2,-0.0032,-0.0018,359.87,0.10,98,0.0037,1195.6280,None,0.000
109.297,2,-0.0024,-0.0018,359.87,0.12,98,0.0030,218.0297,None,0.000
109.325,2,-0.0021,-0.0018,359.86,0.12,98,0.0028,473.0895,None,0.000
109.353,2,-0.0017,-0.0018,359.86,0.13,98,0.0025,461.8134,None,0.000
109.381,2,-0.0014,-0.0018,359.86,0.13,98,0.0022,578.3414,None,0.000
109.408,2,-0.0011,-0.0017,359.86,0.13,98,0.0020,337.1342,None,0.000
109.436,2,-0.0008,-0.0017,359.85,0.13,98,0.0018,70.6523,None,0.000
109.464,2,-0.0005,-0.0016,359.85,0.12,98,0.0017,489.3737,None,0.000
109.492,2,-0.0004,-0.0016,359.85,0.12,98,0.0017,253.8831,None,0.000
109.520,2,-0.0003,-0.0016,359.85,0.11,98,0.0016,25.4626,None,0.000
109.548,2,-0.0003,-0.0016,359.85,0.11,98,0.0016,31.3195,None,0.000
109.582,2,-0.0005,-0.0016,359.85,0.10,98,0.0017,19.4672,None,0.000
109.611,2,-0.0008,-0.0016,359.85,0.10,98,0.0018,391.9653,None,0.000
109.632,2,-0.0011,-0.0015,359.85,0.10,98,0.0019,586.8319,None,0.000
109.659,2,-0.0012,-0.0015,359.85,0.10,98,0.0019,604.0483,None,0.000
109.687,2,-0.0013,-0.0014,359.85,0.10,98,0.0019,745.7842,None,0.000
109.715,2,-0.0011,-0.0013,359.85,0.11,98,0.0017,19.4771,None,0.000
109.743,2,-0.0009,-0.0011,359.85,0.10,98,0.0014,206.6149,None,0.000
109.771,2,-0.0007,-0.0010,359.85,0.10,98,0.0012,1040.6190,None,0.000
109.798,2,-0.0003,-0.0009,359.86,0.10,98,0.0009,1051.4920,None,0.000
109.826,2,-0.0001,-0.0008,359.86,0.09,98,0.0008,52.3855,None,0.000
109.854,2,0.0000,-0.0007,359.86,0.09,98,0.0007,717.6761,None,0.000
109.882,2,0.0000,-0.0006,359.87,0.08,100,0.0006,556.1172,None,0.000
109.910,2,0.0001,-0.0005,359.87,0.08,100,0.0005,165.4635,None,0.000
109.938,2,0.0001,-0.0004,359.88,0.07,100,0.0005,633.2125,None,0.000
109.965,2,0.0003,-0.0004,359.88,0.06,100,0.0005,580.9443,None,0.000
109.993,2,0.0005,-0.0003,359.89,0.06,100,0.0006,74.3842,None,0.000
110.021,2,0.0007,-0.0002,359.89,0.05,100,0.0007,87.7993,None,0.000
110.049,2,0.0008,-0.0002,359.90,0.04,100,0.0008,3.4684,None,0.000
110.077,2,0.0010,-0.0001,359.90,0.03,100,0.0010,35.6467,None,0.000
110.105,2,0.0010,-0.0001,359.91,0.02,100,0.0010,460.2607,None,0.000
110.133,2,0.0011,0.0000,359.91,0.01,100,0.0011,468.2450,None,0.000
110.161,2,0.0011,0.0000,359.92,0.00,100,0.0011,19.7211,None,0.000
110.188,2,0.0013,0.0001,359.92,0.00,100,0.0013,55.3647,None,0.000
110.216,2,0.0014,0.0002,359.93,359.99,100,0.0014,242.8262,None,0.000
110.244,2,0.0015,0.0002,359.93,359.98,100,0.0015,300.3354,None,0.000
110.272,2,0.0015,0.0002,359.94,359.97,100,0.0015,32.7715,None,0.000
110.300,2,0.0015,0.0003,359.94,359.96,100,0.0015,270.2571,None,0.000
110.327,2,0.0014,0.0003,359.95,359.95,100,0.0015,64.6181,None,0.000
110.355,2,0.0016,0.0003,359.95,359.95,100,0.0016,87.3767,None,0.000
110.383,2,0.0016,0.0003,359.96,359.94,100,0.0017,236.3411,None,0.000
110.411,2,0.0017,0.0003,359.96,359.93,100,0.0017,123.7725,None,0.000
110.439,2,0.0014,0.0003,359.96,359.93,100,0.0014,285.8069,None,0.000
110.467,2,0.0012,0.0003,359.97,359.92,100,0.0012,529.3119,None,0.000
110.488,2,0.0009,0.0003,359.97,359.92,100,0.0009,270.1623,None,0.000
110.517,2,0.0006,0.0002,359.97,359.92,100,0.0007,35.5700,None,0.000
